wo_id,sdr_id,part_number,part_name,jasc_code,maintenance_type,discovery_code,fault_code,action_code,task_type,mel_code,repair_duration_hours,aog_flag,backorder_delay_days,labor_hours,turnaround_time_hours,deferred_flag,priority,work_accomplished
WO004438,SWAA2025022190994,,FLOOR PANEL,5321,Base,V,FAILED,R&R,Remove & Replace,N,14,1,10,11.9,254,0,High,Removed and replaced floor panel; performed operational test. SDR discrepancy: DOT#37 A-043 AFT CABIN FLOOR PANEL 241D HAS PULLED FIBERS <[01]. 'REFER TO FAULT TTG8Q00YEEQ1 WHERE EA 25-153-00249 WAS 
WO004439,SWAA2025022190992,,FLOOR PANEL,5321,Base,V,FAILED,R&R,Remove & Replace,N,14,1,12,11.4,302,0,High,Removed and replaced floor panel; performed operational test. SDR discrepancy: DOT#35 A-043 AFT CABIN FLOOR PANEL 241XF HAS PULLED FIBERS <[01]. 'REFER TO FAULT TTG8Q00YEEQ1 WHERE EA 25-153-00249 WAS
WO004440,AALA202501155255,202000315,COMPENSATOR,2840,Overnight,OP,FAILED,R&R,Remove & Replace,N,4,0,0,3.3,4,0,Medium,"Removed and replaced compensator; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: AT THE GATE BEFORE FLIGHT, THE FUEL QUANTITY INDICATED 8500 IN EACH MAIN TANK (BALANCED CONDI"
WO004441,ASAA2025011955356,144A311118,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,20.3,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: LH FUSELAGE SEC 44 BUTT JOINT STA 727 FROM STGR 1L TO STGR 4L HAS SIGNS OF CORROSION SRXR430X. GROUNDED - YES. ACCOMPLIS
WO004442,SWAA2025022787136,,SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,13,16.7,330,0,High,Removed corrosion on support; treated and protected area. SDR discrepancy: MAIN CABIN FWD WET AREA; FLOOR SUPPORT CORRODED BETWEEN BS 328 AND BS 344 APPROX. LBL-24. MARKED <[01]. MAIN CABIN FWD W
WO004443,ASAA2025011955349,146A313110146A31,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,19.5,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: R/H SEC 46 LAP JOINT STA 727 STR 10R HAS SIGNS OF CORROSION SRXR430X. GROUNDED - YES. CATEGORY A MINOR REPAIR ACCOMPLISH
WO004444,ASAA2025011555291,147A34004,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,18.0,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: POSSIBLE CORROSION ON FUSELAGE SKIN BETWEEN STA 967-986 AND STGR 24R-25R SRXR430X. GROUNDED - YES. ACCOMPLISHED CATEGORY
WO004445,ASAA2025012355528,2073771008,LENS,3350,Line,V,OTHER,R&R,Remove & Replace,N,2,1,0,1.8,2,0,High,"Removed and replaced lens; performed operational test. SDR discrepancy: SEAT 17A LOWER EXIT SIGNAGE MISSING ACCORDING TO F/A. GROUNDED - YES. REPLACED COVER ON SEAT 17A LOWER EXIT SIGN, OPS CH"
WO004446,CALA2025013000240,146A812325,WEB,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,24.4,18,0,High,Removed corrosion on web; treated and protected area. SDR discrepancy: AFT CARGO DOOR CUTOUT LOWER WEB BETWEEN STA 787+5-847 UPPER SURFACE CORROSION REF AAR N/R 9937341 REMOVED AND REPLACED A
WO004447,CALA2025013000248,141A8371Y10,DOOR FRAME,5310,Base,OP,CORRODED,CORR,Corrosion Removal,N,22,0,0,20.5,22,0,High,Removed corrosion on door frame; treated and protected area. SDR discrepancy: R-1 DOOR FWD CUTOUT LOWER PAN FRAME CORROSION AND CRACKED.
WO004448,CALA2025012301986,ABSB21506,FUSE,3397,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,0,3.6,4,0,High,Removed and replaced fuse; performed operational test. SDR discrepancy: EMERGENCY LIGHTING SYSTEM OPERATIONAL CHECK {B737-33-3-0235} - FOUND DOOR 2L SLIDE EXTERIOR LIGHT INOP. RELAMPED AND NO 
WO004449,CALA2025012702060,6454051,FAN,2121,Line,OP,LEAKING,RPR,Repair,N,3,0,0,4.0,3,0,Medium,Repaired fan for condition: leaking; tested serviceable. SDR discrepancy: ELECTRICAL BURNING SMELL THROUGHOUT AIRCRAFT SMELL DISSIPATED PERFORMED AN INITIAL INSPECTION FOR EVIDENCE OF SMOKE OR B
WO004450,ASAA2025012956306,182A53012,RIB,5511,Overnight,V,CRACKED,RPR,Repair,N,12,1,0,13.1,12,0,High,"Repaired rib for condition: cracked; tested serviceable. SDR discrepancy: R/H HORIZONTAL STABILIZER INTERNAL, RIB AT SS 111.10 CRACKED 4 PLACES AT VERTICAL STIFFENERS GROUNDED - YES. REMOVED DAM"
WO004451,SWAA2025012788285,,LIGHT,3350,Line,V,CRACKED,RPR,Repair,N,12,0,14,12.2,348,0,Low,Repaired light for condition: cracked; tested serviceable. SDR discrepancy: FWD BULLNOSE COVE EMERGENCY LIGHT ASSEMBLY CRACKED<[01] UPON FURTHER INVESTIGATION FOUND REPLACED BULLNOSE COVE EMERGENC
WO004452,SCNA20250127031,,OXYGEN MASK,3520,Overnight,OP,FAILED,R&R,Remove & Replace,N,4,0,9,5.1,220,0,Low,"Removed and replaced oxygen mask; performed operational test. SDR discrepancy: DEFECT 794748: L1 DOOR FA MASK DIDN'T DEPLOY. (EMERGENCY DECLARED REF DEFECT 794747, ITEM 1 - CABIN DEPRESSURIZATION)"
WO004453,SWAA2025012788097,,DETECTION SYS,2613,Overnight,OP,LEAKING,RPR,Repair,N,3,0,10,3.8,243,0,Low,Repaired detection sys for condition: leaking; tested serviceable. SDR discrepancy: LEFT WING TO BODY OVERHEAT LIGHT ILLUMINATED DURING CLIMB. RAN QRH - LIGHT STAYED ILLUMINATED. LIGHT FLICKERED IN DESCEN
WO004454,SWAA2025010783091,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,13,4.3,316,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: EMERGENCY EXIT LIGHT BATTERY PACK M1672 WILL NOT CHARGE. REMOVED AND REPLACED EMERGENCY EXIT LIGHT BATTERY PACK AT POSIT
WO004455,CALA2025011300098,141A88318,WINDOW POST,5310,Base,V,CRACKED,RPR,Repair,N,22,0,0,18.9,22,0,High,Repaired window post for condition: cracked; tested serviceable. SDR discrepancy: (SUPPORT TASK) CRACK DETECTED AT R/H #3 WINDOW POST 4TH LOWER CORNER FASTENER HOLE AFTER BEING REAMED TO PRE-COLD WORK D
WO004456,SCNA20250210047,,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,11,17.6,282,0,Low,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: WORK ORDER N808SY/2772/B737/H CHECK: - - INITIAL INSPECTION: CORROSION ON PREVIOUS REPAIR OF FLOOR STRUCTURE BEAM, STA= "
WO004457,SWAA2025013091324,,SIGN,3350,Line,V,LOOSE,ADJ,Adjustment,N,2,0,14,2.7,338,0,Low,Adjusted sign to correct loose. SDR discrepancy: OWE CEILING EMERGENCY EXIT SIGN IS LOOSE<[01]. ADJUSTED OWE CEILING EMERGENCY EXIT SIGN AS REQUIRED REFERENCING AMM 33-5
WO004458,SCNA20250130034,,OXYGEN MASK,3520,Line,OP,OTHER,TS,Troubleshooting,N,2,0,9,2.3,218,0,Low,Troubleshot oxygen mask for reported condition: other. SDR discrepancy: CABIN 02 MASKS DEPLOYED DUE TO DEPRESSURIZATION. CLEANED AND RE-PACKED ALL CABIN O2 MASKS PER B737-800 AMM 35-22-31-100-
WO004459,SWAA2025012884999,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,14,10.7,348,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: CABIN FLOOR PANEL 241FF IS DENTED/DAMAGED/ PULLED FIBERS<[01] REMOVED & REPLACED CABIN FLOOR PANEL 241FF AS PER AMM 53-2
WO004460,SWAA2025013084036,,SCREW,2520,Line,V,LOOSE,ADJ,Adjustment,N,2,0,13,2.3,314,0,Low,Adjusted screw to correct loose. SDR discrepancy: CABIN SEAT TRAY TABLES LOOSE ON SEAT ROWS 10ABC THRU 20ABC<[01]. RESECURED SCREWS AS PER CMM 25-22-46.; [02] CW.
WO004461,SCNA20250114012,,WINDSHIELD,5697,Overnight,V,OTHER,TS,Troubleshooting,N,2,0,11,2.1,266,0,Low,Troubleshot windshield for reported condition: other. SDR discrepancy: ARCING ON HEAT FILM AT NR 1 LH/RH WINDSHIELD. RESOLUTION: (IN PROGRESS)
WO004462,ASAA2025013056069,146A812325,WEB,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,15.5,18,0,High,Removed corrosion on web; treated and protected area. SDR discrepancy: AFT PIT LOWER DOOR SILL WEB HAS AREAS OF CORROSION. GROUNDED - YES. REMOVED AND REPLACED AFT PIT LOWER DOOR SILL WEB IAW
WO004463,SWAA2025020484454,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,9,10.7,228,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: DELAMINATED FLOOR PANEL 242UF AT AFT GALLEY AREA 2024-779400<[01] REPLACED FLOOR PANEL 242UF AT AFT GALLEY AREA IAW B737
WO004464,SWAA2025020483141,,INTERCOSTAL,5320,Base,V,CRACKED,RPR,Repair,N,22,0,13,28.5,334,0,Low,Repaired intercostal for condition: cracked; tested serviceable. SDR discrepancy: CRACK ON WEB INTERCOSTAL LOCATED BTW BS 344 TO BS 360 LBL 11 WL 208.1 AT FWD GALLEY AREA 2024-779258<[01]. REPLACED INTE
WO004465,SWAA2025022090051,,SHIELD,5320,Base,OP,CORRODED,CORR,Corrosion Removal,N,18,1,14,22.1,354,0,High,Removed corrosion on shield; treated and protected area. SDR discrepancy: DOT#09 A-043 AFT CARGO COMPARTMENT RH FWD SHIELD CORRODED ON TOP AND BOTTOM STA 767 TO 787 RBL 21 WL 156<[01] REMOVED AN
WO004466,SWAA2025021388974,,WEDGE,5753,Line,V,OTHER,TS,Troubleshooting,N,2,0,13,2.6,314,0,Low,Troubleshot wedge for reported condition: other. SDR discrepancy: LEFT HAND WING I/B MAIN FLAP TRAILING EDGE WEDGE HAS AREAS OF DELAMINATION ON LOWER SIDE.<[01] REMOVED DAMAGED T/E WEDGE
WO004467,SWAA2025021183008,,WEDGE,5753,Line,V,OTHER,TS,Troubleshooting,N,2,1,12,2.1,290,0,High,Troubleshot wedge for reported condition: other. SDR discrepancy: CUSTOMER REQUEST - DEBONDED EXTERNAL SKIN IB MAIN FLAP TRAILING EDGE WEDGE LOWER SURFACE AT RT WING 2024-779222<[01] TOO
WO004468,SCNA20250506167,,BUSHING,5510,Overnight,V,OTHER,TS,Troubleshooting,N,2,1,14,2.1,338,0,High,"Troubleshot bushing for reported condition: other. SDR discrepancy: LEFT HAND HORIZONTAL STABILIZER, THE AFT LOWER BUSHING HAS PLATING WORN. (120-112) - REMOVE AND REPLACE BUSHINGS, REMOVE"
WO004469,SWAA2025020583332,,SUPPORT ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,1,11,21.2,286,0,High,Repaired support angle for condition: cracked; tested serviceable. SDR discrepancy: CRACK ON SUPPORT ANGLE LOCATED BTW BS 380 TO BS 400 LBL 14 WL 208.1 AT PASSENGER CABIN 2024-779266<[01] REPLACED SUPPORT
WO004470,SWAA2025020586562,,SUPPORT ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,1,9,23.5,238,0,High,Repaired support angle for condition: cracked; tested serviceable. SDR discrepancy: CRACK ANGLE - SUPPORT LOCATED BS500I AND STR28L AFT POSITION FWD CARGO COMPARTMENT 2024-779547<[01]. REPLACED SUPPORT AN
WO004471,SWAA2025020583331,,SUPPORT ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,13,30.5,334,0,Low,Repaired support angle for condition: cracked; tested serviceable. SDR discrepancy: CRACK ON SUPPORT ANGLE LOCATED BTW BS 380 TO BS 400 RBL 42 WL 208.1 AT PASSENGER CABIN 2024-779267<[01]. REPLACED SUPPOR
WO004472,AALA202501246707,LEAP1B25G06,OIL FILTER,7261,Overnight,OP,OTHER,TS,Troubleshooting,N,2,0,0,2.7,2,0,Medium,Troubleshot oil filter for reported condition: other. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: FOLLOWING THE PREVIOUS WRITE UP REGARDING THE LOSS OF HYDRAULIC
WO004473,AALA202501277921,146A812711,SHIELD,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,21.0,18,0,High,Removed corrosion on shield; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT SHIELD FROM STA 767 TO STA 787 AT S26R. REPLACED SHIELD
WO004474,AALA202501215611,654A00041073,ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,0,25.8,22,0,High,"Repaired angle for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN INNER CHORD (CREASE ANGLE) AT STA 304, LBL 56. REPLACED CHORD PER"
WO004475,AALA202501217077,141A83154,ANGLE,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,0,24.8,18,0,High,"Removed corrosion on angle; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON R1 DOOR LOWER INNER CHORD (CREASE ANGLE) AT STA 301, RBL 56. REPAIRED PER SRM"
WO004476,AALA202501226471,141A5410U139,FLOOR SUPPORT,5320,Base,V,CRACKED,RPR,Repair,N,22,0,0,29.2,22,0,High,"Repaired floor support for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT STA 277, LBL 2. REPLACED INTERCOST"
WO004477,AALA202501304054,,DOOR,5210,Line,OP,OTHER,RPR,Repair,N,2,0,13,2.6,314,0,Low,"Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: FORWARD CABIN DOOR WAS EXTREMELY DIFFICULT TO OPEN. ADJUSTED L1 DOOR, OPERTIONAL CHECK GOOD. "
WO004478,SWAA2025022591137,W3142033116,WIRE,3350,Line,V,OTHER,R&R,Remove & Replace,N,2,1,0,2.0,2,0,High,Removed and replaced wire; performed operational test. SDR discrepancy: AFT CARGO PIT OVERWING ESCAPE GROUND LIGHT HAS DAMAGED WIRES W3142-0331-16 AND W3142-0353-16 AT STA 727F <[01]. SPLICED 
WO004479,SWAA2025012087672,,HANDLE,5210,Line,V,LOOSE,ADJ,Adjustment,N,2,0,14,2.7,338,0,Low,Adjusted handle to correct loose. SDR discrepancy: AFT SERVICE DOOR; DOOR ASSIST HANDLE LOOSE<[01] RE SECURED AFT SERVICE DOOR ASSIST HANDLE REF AMM 25-21-25
WO004480,SWAA2025012087119,,FLASHLIGHT,2560,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,11,4.7,268,0,Low,Removed and replaced flashlight; performed operational test. SDR discrepancy: COCKPIT FLASHLIGHT INOP<[01] R&R FLASHLIGHT ASSY REF AMM 25-64-00
WO004481,ASAA2025011255564,141A5810155,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,0,16.1,12,0,High,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: FWD WET AREA FLOOR BOARD DELAME 141A5810-155. GROUNDED - YES. COMPLETED PERMANENT REPAIR OF FORWARD WET AREA FLOOR BOARD
WO004482,ASAA2025011855345,146A315194146A32,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,23.7,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: RH FUSELAGE SKIN SEC 46 LAP JOINT STA 727 TO STA 727A STGR 14R HAS SIGNS OF CORROSION SRXR430X. GROUNDED - YES. ACCOMPLI
WO004483,CALA2025012700195,147A57102,FLOORBEAM,5315,Base,V,OTHER,RPR,Repair,N,12,0,0,13.1,12,0,High,"Repaired floorbeam for condition: other; tested serviceable. SDR discrepancy: MAIN CABIN AFT WET AREA FLOOR SUPPORT ANGLE STA 986.5+6"" RBL 31""-36"" SCRATCH MARKED. (REF AAR N/R 9937214) INSTALLED NEW"
WO004484,ASAA2025012855622,ADD71701100,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,0,5.2,4,0,High,"Removed and replaced battery pack; performed operational test. SDR discrepancy: REF T/C 78233008, EMERGENCY EXIT LIGHTS ON LOWER OVERHEAD STOW BINS FWD OF EMERGENCY EXIT DOOR R/H SIDE ARE INOP. GROUND"
WO004485,AALA202502031867,111A24011,FITTING,5320,Base,V,CRACKED,RPR,Repair,N,22,1,0,23.4,22,0,High,Repaired fitting for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN CENTER WING BOX FORWARD SPAR UPPER SHEAR FITTING AT BS 540 AND LBL 40.87. REPLACE
WO004486,AALA202502031480,,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,7,18.4,186,0,Low,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM BS 500A TO BS 500I AT LBL 28.
WO004487,AALA202502039453,,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,15,24.7,378,0,High,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOORBEAM UPPER CHORD (T-CAP) AT STA 947.5, RBL 23. REPAIRED "
WO004488,CALA2025012900230,141A51331,DECK PLATE,5310,Base,OP,OTHER,RPR,Repair,N,12,1,0,9.7,12,0,High,"Repaired deck plate for condition: other; tested serviceable. SDR discrepancy: { B737-53-3-0733} FLIGHT DECK FLOOR SKIN CREASE AT LBL 14"" STA 259.5. REF AAR N/R 9937202 FOUND CREASE OUT OF LIMITS AT "
WO004489,CALA2025013000242,143A5310138,SEAT TRACK,5347,Base,V,OTHER,RPR,Repair,N,12,0,0,9.9,12,0,High,Repaired seat track for condition: other; tested serviceable. SDR discrepancy: MAIN CABIN GOUGE AT SEAT TRACK CROWN TOP STA 520 RBL 45.50 REF AAR 9937091 ACCOMPLISHED MAIN CABIN SEAT TRACK REPAIR AT 
WO004490,CALA2025012702055,,UNKNOWN,5100,Overnight,OP,OTHER,TS,Troubleshooting,N,2,1,13,2.7,314,0,High,Troubleshot unknown for reported condition: other. SDR discrepancy: FA JACKET STUCK IN 2L ON TAKEOFF. RETURNED OVERWEIGHT TO REMOVE REMOVED STUCK FLIGHT ATTENDANT JACKET FROM DOOR. NO DEFE
WO004491,SCNA20250116020,,FITTING,5340,Base,OP,CORRODED,CORR,Corrosion Removal,N,18,1,14,15.7,354,0,High,Removed corrosion on fitting; treated and protected area. SDR discrepancy: ADAPTER PLATE OF FLOOR MOUNTED ESCAPE SLIDE BRAKETS L2 AND HARDWARE OF R2 WERE REPLACED PER B737-800 AMM 25-66-02
WO004492,DALA2025012200534,,PLATE,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,13,23.0,330,0,Low,Removed corrosion on plate; treated and protected area. SDR discrepancy: (LOG 0769783) CORROSION ON SIDE PLATES LH BTW STA. 400 TO 500I AT FWD CARGO COMPARTMENT. CORROSION LEVEL 2 ON SIDE PLATE
WO004493,AALA202501076204,912500,LIGHT,3350,Line,V,CRACKED,RPR,Repair,N,12,1,0,13.6,12,0,High,Repaired light for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: FORWARD CEILING HORSESHOE PANEL EMERGENCY LIGHT CRACKED. REMOVED AND REPLACED FORWARD CEIL
WO004494,CALA2025010101735,,UNKNOWN,2120,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,14,5.4,340,0,High,Removed and replaced unknown; performed operational test. SDR discrepancy: FA REPORTS SMOKE ODOR IN CABIN. DEBRIEFED FLIGHT CREW AND CABIN CREW. SOURCE OF ODOR IS UNIDENTIFIED. CABIN CREW WAS UNA
WO004495,SWAA2025012886393,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,12,4.6,292,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: ALL EMERGENCY LIGHTS ASSOCIATED WITH M1673 BATTERY PACK AT STA 952 WL 290 LBL 14 ARE INOP<[01] REMOVED AND REPLACED BATT
WO004496,SWAA2025012883294,,LENS,3350,Line,OP,CRACKED,RPR,Repair,N,12,0,13,10.1,324,0,Low,Repaired lens for condition: cracked; tested serviceable. SDR discrepancy: FWD LAV EMERGENCY LIGHT IS DAMAGED<[01] UPON FURTHER INVESTIGATION; FOUND LENS CRACKED ON FWD LAV EMERGENCY LIGHT ASSEMB
WO004497,AALA202502049124,143A7501Y188,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,23.9,18,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM STA 500D TO STA 500I AT S19R.
WO004498,AALA202502103228,115A2156U8,ANGLE,5720,Overnight,V,CRACKED,RPR,Repair,N,12,0,0,13.0,12,0,Medium,Repaired angle for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: RIGHT HAND WING UPPER TRANSLATING PANEL JUST AFT OF PYLON LOWER WEB IS CRACKED AT OUTBOARD
WO004499,AALA202502067291,,FLOOR SUPPORT,5320,Base,V,CRACKED,RPR,Repair,N,22,1,13,21.0,334,0,High,Repaired floor support for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL FROM STA 380 TO STA 400 AT LBL 14. RE
WO004500,AALA202502061779,,FLOOR SUPPORT,5320,Base,V,CRACKED,RPR,Repair,N,22,0,13,24.0,334,0,Low,Repaired floor support for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL BETWEEN STA 380 AND STA 400 AT BL 0. 
WO004501,ASAA2025012256514,146A320132,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,17.1,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: EXTERIOR SKIN UPPER LAPSEAM BS.727E+13 TO BS.887 STR.23L HAS 9 AREAS THAT SHOW SIGNS OF CORROSION. (MARKED IN RED). GROU
WO004502,SWAA2025010882426,,SCUFF PLATE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,10,18.4,262,0,Low,Repaired scuff plate for condition: cracked; tested serviceable. SDR discrepancy: FWD CARGO AFT CORNER SCUFF PLATE HAS SMALL CRACK.<[01] INSTALLED FWD CARGO DOOR AFT SCUFF PLATE PER AMM 53-11-02.;[02] I
WO004503,AALA202501091528,,GENERATOR,2421,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,13,3.7,316,0,Low,Removed and replaced generator; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: AFTER NUMBER 1 ENGINE START THE NUMBER 1 ENGINE GENERATOR DROPPED OFF AFTER A COUPLE MINUTES WITH
WO004504,CALA2025011301880,,LAMP,3320,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,12,4.7,292,0,Low,Removed and replaced lamp; performed operational test. SDR discrepancy: L/H OVER WING EMERG DOOR BOTH SIDEWALL LIGHT INOP RELAMPED BOTH WINDOW LIGHT ON L/H OVERWING EMERG DOOR. ALL OPS C HECK 
WO004505,DALA2025011300263,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,13,3.5,316,0,High,Removed and replaced battery pack; performed operational test. SDR discrepancy: (LOG 6928263) FIRST CLASS AND R1 DOOR EMERGENCY LIGHTS INOP. R/R EMERGENCY LIGHT BATTERY PACK M1675 PER B737 AMM 33-51. 
WO004506,SWAA2025012885010,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,11,16.2,276,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: CABIN FLOOR PANEL 232SF IS DENTED/DAMAGED/ PULLED FIBERS<[01] REMOVED & REPLACED CABIN FLOOR PANEL 232SF AS PER AMM 53-2
WO004507,AALA202501138403,,DOOR FRAME,5310,Base,V,OTHER,RPR,Repair,N,12,0,14,16.1,348,0,Low,Repaired door frame for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: FORWARD ENTRY DOOR FUSELAGE CUTOUT SKIN AFT FRAME LOWER END LEVELING COMPOUND IS DETERIORA
WO004508,AALA202501132209,767,BULB,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,0,5.2,4,0,High,Removed and replaced bulb; performed operational test. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: LEFT HAND AFT OF LEFT HAND MAIN LANDING GEAR EMERGENCY EXIT SLIDE LIGHT INOPERATIVE. REMOV
WO004509,SCNA20250114011,,STOP FITTING,5310,Base,V,OTHER,RPR,Repair,N,12,1,11,16.5,276,0,High,Repaired stop fitting for condition: other; tested serviceable. SDR discrepancy: OVERWING EMERGENCY EXIT DOORS (ALL). ALL DOOR STOPS ON FRAMES ARE NOT SECURED.VERIFICATION OF PROPER INSTALLATION REQUIR
WO004510,SWAA2025013190926,,PANEL,5753,Overnight,V,CRACKED,RPR,Repair,N,12,0,14,11.1,348,0,Low,Repaired panel for condition: cracked; tested serviceable. SDR discrepancy: 24-157-03570-TLD (N8747Q - SWA - REPAIR - AFT INBOARD FIXED TRAILING EDGE PANEL 651FB DENT AND CRACK DAMAGES - PERMANENT
WO004511,AALA202502211172,146A750231,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,15.7,18,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT TRANSITION PANEL LOCATED BETWEEN STA 727G AND STA 827 A
WO004512,SWAA2025020489429,,SEAL,5510,Overnight,V,OTHER,TS,Troubleshooting,N,2,0,9,2.3,218,0,Low,Troubleshot seal for reported condition: other. SDR discrepancy: ON THE RIGHT HAND STAB; THE UPPER AFT SLIDER SEAL HAS THE FELT BACKING HANGING OUT.
