OperatorControlNumber,DifficultyDate,SubmissionDate,OperatorDesignator,SubmitterDesignator,SubmitterTypeCode,ReceivingRegionCode,ReceivingDistrictOffice,SDRType,JASCCode,NatureOfConditionA,NatureOfConditionB,NatureOfConditionC,PrecautionaryProcedureA,PrecautionaryProcedureB,PrecautionaryProcedureC,PrecautionaryProcedureD,StageOfOperationCode,HowDiscoveredCode,RegistryNNumber,AircraftMake,AircraftModel,AircraftSerialNumber,AircraftTotalTime,AircraftTotalCycles,EngineMake,EngineModel,EngineSerialNumber,EngineTotalTime,EngineTotalCycles,PropellerMake,PropellerModel,PropellerSerialNumber,PropellerTotalTime,PropellerTotalCycles,PartMake,PartName,PartNumber,PartSerialNumber,PartCondition,PartLocation,PartTotalTime,PartTotalCycles,PartTimeSince,PartSinceCode,ComponentMake,ComponentModel,ComponentName,ComponentPartNumber,ComponentSerialNumber,ComponentLocation,ComponentTotalTime,ComponentTotalCycles,ComponentTimeSince,ComponentSinceCode,FuselageStationFrom,FuselageStationTo,StringerFrom,StringerFromSide,StringerTo,StringerToSide,WingStationFrom,WingStationFromSide,WingStationTo,WingStationToSide,ButtLineFrom,ButtLineFromSide,ButtlineTo,ButtlineToSide,WaterLineFrom,WaterLineTo,CrackLength,NumberOfCracks,CorrosionLevel,StructuralOther,Discrepancy
CALA2025022400414,1/6/2025 0:00:00,2/24/2025 5:34:35,CALA,CALA,A,GL,33,A,5320,O,,,K,,,,IN,V,24202,BOEING,737824,30429,76295.0,28068.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,143A5410170,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWD CABIN FLOOR SUPPORT INTERCOSTAL CRACKED AT RBL 13 BETWEEN STA 380 AND 400. REMOVED AND REPLACED FWD CABIN FLOOR SUPPORT ESFR:1038462 INTERCOSTAL AT RBL 13 BETWEEN STA 380 & 400 AS PER REF B737 SRM 51-40-02-0G-0 & DWG # 143A5400.
SWAA2025020583333,1/6/2025 0:00:00,2/5/2025 14:53:33,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,IN,V,8611F,BOEING,7378H4,36892,40621.0,19284.0,,,,,,,,,,,,LENS,,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKEN LEN OF EMERGENCY EXIT LIGHT LOCATED ON SIDEWALL PANEL 231ZKW IN PASSENGER CABIN 1EA 2024-779277<[01]. REPLACED LEN OF EMERGENCY EXIT LIGHT LOCATED ON SIDEWALL PANEL 231ZKW IN PASSENGER CABIN I.A.W. B737-800 AMM-33-51-01-960-802 STEP 3. 5(D). AND STEP 3 C. (7) (10); [02] REPLACED LEN OF EMERGENCY EXIT LIGHT LOCATED ON SIDEWALL PANEL 231ZKW IN PASSENGER CABIN I.A.W. B737-800 AMM-33-51-01-960-802 STEP 3. 5(D). AND STEP 3 C. (7) (10).
SCNA20250114012S,1/12/2025 0:00:00,3/24/2025 12:13:28,SCNA,SCNA,A,GL,15,A,5610,O,,,K,,,,IN,V,808SY,BOEING,7378BK,33021,66402.0,21714.0,,,,,,,,,,,,WINDSHIELD,,,NOT REPORTED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Nº1 LH/RH WINDSHIELD WERE REPLACED PER B737-800 AMM 56-11-11
AALA202501217380,1/17/2025 0:00:00,1/21/2025 9:32:39,AALA,AALA,A,SW,21,A,5310,O,,,K,,,,IN,V,960AN,BOEING,737823,29542,67260.0,28467.0,,,,,,,,,,,BOEING,DOOR FRAME,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,20,L,,,,,,,2.0,,AIRCRAFT IN BASE MAINTENANCE: CORROSION ON APU COMPARTMENT DOOR SURROUND STRUCTURE AT LBL 20. REPLAIRED PER EA 360699 AND AARD 51-00-05-1.
AALA202501229401,1/17/2025 0:00:00,1/22/2025 8:33:34,AALA,AALA,A,SW,21,A,5315,O,,,K,,,,IN,V,918NN,BOEING,737823,33228,35236.0,15216.0,,,,,,,,,,,BOEING,FLOORBEAM,143A524036,,CRACKED,ZONE 200,,,,,,,,,,,,,,,540,,,,,,,,,,0.07,R,24.82,R,,,,1.0,,,AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE BREAK ASSEMBLY PANEL AT STA 540 BETWEEN RBL 0.07 TO RBL 24.82. REPLACED BREAK ASSEMBLY PANEL PER AARD 51-00-05-1.
AALA202501229970,1/19/2025 0:00:00,1/22/2025 8:33:34,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,918NN,BOEING,737823,33228,35236.0,15216.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,344,,,,,,,,,,48,L,,,,,,1.0,,,AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT STA 344 AND LBL 46. REPLACED INTERCOSTAL PER AARD 51-00-5.
SWAA2025021092581,1/28/2025 0:00:00,2/10/2025 15:42:32,SWAA,SWAA,A,SW,29,A,2520,O,,,K,,,,IN,V,8677A,BOEING,7378H4,36650,30370.0,14789.0,,,,,,,,,,,BOEING,TABLE,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAY TABLES CRACKED/DISBONDED AT L/H PASSENGER SEATS 8B; 10C; 12AC; 13B; 14C; 20C; 22BC; 23C; 25B; 27ABC AND 29AC <[01]. REMOVED AND REPLACED TRAY TABLES AT L/H PASSENGER SEATS 8B; 10C; 12AC; 13B; 14C; 20C; 22BC; 23C; 25B; 27ABC AND 29AC IAW CMM 25-22-46; [02] COMPLIED WITH TRAY TABLES CRACKED/DISBONDED AT L/H PASSENGER SEATS 8B; 10C; 12AC; 13B; 14C; 20C; 22BC; 23C; 25B; 27ABC AND 29AC.
SWAA2025011585824,1/14/2025 0:00:00,1/15/2025 15:01:28,SWAA,SWAA,A,SW,29,A,2560,L,,,O,,,,TX,C,8911Q,BOEING,7378,68184,3756.0,2021.0,,,,,,,,,,,,FLASHLIGHT,,,NO TEST,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLIGHTDECK FLASHLIGHT FAILED PREFLIGHT TEST. OPS CHECK FLIGHT DECK FLASHLIGHT. OPS CHECK GOOD. NO DEFECT NOTED.
SWAA2025011686792,1/16/2025 0:00:00,1/16/2025 15:41:08,SWAA,SWAA,A,SW,29,A,2560,L,,,K,,,,IN,C,8929S,BOEING,7378,42578,1749.0,942.0,,,,,,,,,,,,BATTERY,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMERGENCY FLASHLIGHT IN AFT GALLEY ( CLOSEST TO AFT SERVICE DOOR ) WILL NOT TEST<[01] R&R BATTERY IN AFT GALLEY FLASHLIGHT NEAREST TO AFT SERVICE DOOR IAW AMM 25-64-00
SWAA2025022690579,1/28/2025 0:00:00,2/26/2025 15:50:46,SWAA,SWAA,A,SW,29,A,5514,O,,,K,,,,IN,V,8522P,BOEING,7378H4,36922,26665.0,13384.0,,,,,,,,,,,,SEAL,,,DEBONDED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOT A24-1 R/H HORIZONTAL STABILIZER; LOWER T/E SEAL 344BB FABRIC IS DISBONDED FROM BASE.<[01] REPLACED ON SITE - R/H HORIZONTAL STABILIZER LOWER T/E SEAL 344 BB IAW B737-800 SRM 51-40-02-0G-0;[02] ISSUED TAG: WN 49734;[03] CORRECTION OF ITEM 1-2: REPLACED ON SHELF - R/H HORIZONTAL STABILIZER LOWER T/E SEAL 344 BB IAW B737-800 AIPC 27-41-11-08 ITEM (-120) ISSUED TAG: WN49734 - SEAL 344 BB INSTALLED ON NRC: TTG8Q00YDMGN;[04] VERIFIED C/W
SWAA2025022690327,1/27/2025 0:00:00,2/26/2025 15:50:43,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8612K,BOEING,7378H4,36973,40176.0,19174.0,,,,,,,,,,,BOEING,ANGLE,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,500H,,26.0,L,,,,,,,,,,,,,,,,,CRACK ANGLE - CLIP LOCATED BS500H AT LEVEL STR26L AFT POSITION AT FWD CARGO COMPARTMENT 2025-81644 <[01]. REPLACED ANGLE-CLIP LOCATED ON BS500H AT LEVEL STR26L AFT POSITION AT FWD CARGO COMPARTMENT I.A.W. B737-800 SRM 51-40-02 AND DWG 143A7505 SHEET 108 REV. CRACK LENGHT IS: 0.900'. TOOL USED CALIPER P/N: 500-196-30 S/N: A23400724 DUE DATE: 11/SEP/25; [02] CORRECTED STEP 1. REPLACED ANGLE-CLIP LOCATED ON BS500H AT LEVEL STR26L AFT POSITION AT FWD CARGO COMPARTMENT I.A.W. B737-800 SRM 51-40-02 AND DWG 143A7505 SHEET 108 REV. DUE TO NO FOUND ALLOWABLE DAMAGE ON SRM B737-800 53-00-53-1A-2. CRACK LENGHT IS: 0.900'. TOOL USED CALIPER P/N: 500-196-30 S/N: A23400724 DUE DATE: 11/SEP/25; [03] REPLACED ANGLE-CLIP LOCATED ON BS500H AT LEVEL STR26L AFT POSITION AT FWD CARGO COMPARTMENT I.A.W. B737-800 SRM 51-40-02 AND DWG 143A7505 SHEET 108 REV. DUE TO NO FOUND ALLOWABLE DAMAGE ON SRM B737-800 53-00-53-1A-2. CRACK LENGHT IS: 0.900'. TOOL USED CALIPER P/N: 500-196-30 S/N: A23400724 DUE DATE: 11/SEP/25.
SWAA2025022689887,1/26/2025 0:00:00,2/26/2025 15:50:43,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8612K,BOEING,7378H4,36973,40176.0,19174.0,,,,,,,,,,,BOEING,GUSSET,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,500I,,21.0,L,,,,,,,,,,,,,,,,,CRACK GUSSET LOCATED BS 500I AT LEVEL STR 21L AT FWD CARGO COMPARTMENT 2025-81598 <[01]. REPLACED GUSSET AND FASTENERS LOCATED BS 500I AT LEVEL STR 21L AT FWD CARGO COMPARTMENT IAW B737-800 SRM 51-40-02; SRM 51-10-02 ITEM 9 AND DWG 143A7902 SHEET 256 AND REV-B. SEE INDIVIDUAL SIGN-OFF BELOW.; [02] REPLACED GUSSET AND FASTENERS LOCATED BS 500I AT LEVEL STR 21L AT FWD CARGO COMPARTMENT IAW B737-800 SRM 51-40-02; SRM 51-10-02 ITEM 9 AND DWG 143A7902 SHEET 256 AND REV-B.; [03] CORRECTED STEP 2. REPLACED GUSSET AND FASTENERS LOCATED BS 500I AT LEVEL STR 21L AT FWD CARGO COMPARTMENT IAW B737-800 SRM 51-40-02; SRM 51-10-02 ITEM 9 AND DWG 143A7902 SHEET 256 AND REV-B. SEE INDIVIDUAL SIGN-OFF BELOW.
AALA202501319463,1/8/2025 0:00:00,1/31/2025 8:02:20,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,916NN,BOEING,737823,31163,35017.0,15140.0,,,,,,,,,,,BOEING,TRANSITION PANEL,143A7501U187,,CORRODED,ZONE 100,,,,,,,,,,,,,,,500B,500C,,,,,,,,,25,L,,,,,,,2.0,,AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM STA 500B TO STA 500C AT LBL 25. REPLACED TRANSITION PANEL PER AARD 51-00-05-1.
ASAA2025011255560,1/12/2025 0:00:00,1/28/2025 18:58:02,ASAA,ASAA,A,NM,2,A,5321,O,,,K,,,,IN,V,514AS,BOEING,737890,35193,58195.0,17390.0,,,,,,,,,,,,FLOOR PANEL,147A581028,,DAMAGED,ZONE 200,,,,,,,,,,,,,,,887,1016,,,,,,,,,,,,,,,,,,,MAIN CABIN AFT WET AREA FLOORBOARD DELAME 147A5810-28. GROUNDED - YES. PERFORMED PERMANT REPAIR TO MAIN CABIN AFT WET AREA FLOORBOARD 147A5810-28 IAW B737-800 SRM 53-00-50.
CALA2025012902099,1/29/2025 0:00:00,1/29/2025 12:43:11,CALA,CALA,A,GL,33,A,4990,J,,,B,,,,DE,O,24211,BOEING,737824,28771,80062.0,29463.0,,,,,,,,,,,HNYWL,OIL COOLER,1605642,1571,CLOGGED,APU,58686.0,21257.0,10723.0,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"APU AUTOSHUT DOWN IN FLT LOW OIL PRESS LT ILLUMPERFORMED START OF APU, LOW OIL PRESSURE LIGHT EXTINGUISHED, NO AUTO SHUT DOWN DETECTED AT THIS TIME, APU WILL NEED FURTHER TROUBLESHOOTING. PERFORMED GENERAL VISUAL INSPECTION OF APU. OIL LEVEL WITHIN SERVICEABLE RANGE. OIL CAP SECURE AND NO LEAKS NOTED. PERFORMED APU BITE. APU BITE SHOWS OIL LEVEL FULL AS WELL. REF FIM 49-90 TASK 803 PLEASE REPLACE LUBE MODULE AND LOP SWITCH. LUBE MODULE IS LIKELY AT FAULT IF ASD OCCURRED IN FLIGHT AND NOT ON THE GROUND. BITE TEST APU FOUND MESSAGE 49-91007 REF FIM 49-90 TASK 803 FOUND DIRTY OIL COOLER, LUBE FILTER INDICATOR EXTENDED. REPLACED OIL COOLER REF AMM 49-91-41, REPLACED LOW OIL PRESSURE SWITCH REF AMM 49-94-22, REPLACED LUBE OIL FILTER AND STARTER GENERATOR ADD EMP:009243 OIL FILTER REF AMM 49-91-13 RAN APU WITH BOTH ELECTRICAL AND PNEUMATIC ON, NO AUTO SHUT DOWN , NO LOW OIL PRESSURE LIGHT ILLUMINATED , NO OIL LEAK . ALL INDICATION NORMAL. OPERATIONAL & LEAK CHECK GOOD AT THIS TIME REF AMM 49-91-11-400-802. RAN APU FOR 5 MINUTES UNDER FULL LOAD. PERFORMED APU BITE CHECK REF AMM 49-61-00-700-801. BITE CHECK GOOD. NO FAULTS PRESENT AT THIS TIME."
CALA2025012900225,1/25/2025 0:00:00,1/30/2025 5:50:51,CALA,CALA,A,GL,33,A,5320,O,,,K,,,,IN,V,24224,BOEING,737824,28933,79571.0,29215.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,141A5410140,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FWD WET AREA FLOOR STRUCTURE, INTERCOSTAL BTW STA 312 - 328 LBL 47 UPPER SURFACE NEAR FASTENER HOLE CRACK NOTED DOT 223-036. (REF AAR N/R 9939433) REMOVED AND REPLACED INTERCOSTAL AT FWD WET AREA BTW STA 312-328 LBL 47 IAW B737 SRM 57-40-02-0G-0 AND DWG 141A5400."
CALA2025012100151,1/16/2025 0:00:00,1/22/2025 11:06:05,CALA,CALA,A,GL,33,A,5320,O,,,K,,,,IN,V,77518,BOEING,737824,31605,51245.0,18480.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,141A541012,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASSENGER CABIN FLOOR BEAM INTERCOSTAL UPPER FLANGE PUNCTURED BETWEEN STA 312 TO 328 AT LBL 47. (DOR-241-001) REF AAR N/R 9936838 REMOVED AND REPLACED INTERCOSTAL AT STA 312-328 LBL 47 MAIN CABIN IAW B737-800 SRM 51-40-02-00-0 AND DWG#141A5400
CALA2025012700218,1/24/2025 0:00:00,1/27/2025 2:20:51,CALA,CALA,A,GL,33,A,5347,O,,,K,,,,IN,V,77518,BOEING,737824,31605,51245.0,18480.0,,,,,,,,,,,BOEING,SEAT TRACK,143A5310Y52,,CORRODED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MAIN CABIN CORROSION AT SEAT TRACK CROWN TOP AND BOTTOM AT STA 360+10"" - 380+10"" RBL 45.50 REF AAR N/R 9937093 REMOVED AND REPLACED SEAT TRACK AT MAIN CABIN FROM STA 360+10"" TO 480 RBL 45.5 IAW B737-800 SRM 51-40-02-0G-0 AND DWG 143A5300."
CALA2025011601920,1/13/2025 0:00:00,1/16/2025 8:30:24,CALA,CALA,A,GL,33,A,5297,O,,,K,,,,IN,V,37354,BOEING,7378,67616,1510.0,521.0,,,,,,,,,,,,WIRE,,,EXPOSED,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLACK WIRE PROTRUDING UNDER DOOR 2L SLIDE BOTTOM LEFT CORNER RIG HT ABOVE GIRT BAR. VERIFIED BLACK WIRE IS ROUTED CORRECTLY ON DOOR 2L SLIDE. PER ECRA 2560-01987. OK FOR SERVICE.
SCNA20250116018,1/14/2025 0:00:00,1/16/2025 17:33:15,SCNA,SCNA,A,GL,15,A,2560,O,,,K,,,,IN,V,5209A,BOEING,73783N,32579,62072.0,39779.0,,,,,,,,,,,,SIGHT GLASS,,,CRAZED,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EMERGENCY SLIDE BUSSEL (1) BOTTLE SIGHT GLASS CRAZED AND DIRTY. REMOVED AND REPLACED ESCAPE SLIDE COVER (WINDOW) PER B737-800 AMM 20-30-11-910-801 REV 8S,"
DALA2025011600363,1/14/2025 0:00:00,1/16/2025 10:19:29,DALA,DALA,A,SO,27,A,5512,O,,,K,,,,IN,V,3740C,BOEING,737832,30800,71276.0,30968.0,,,,,,,,,,,BOEING,SKIN,,,CRACKED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(LOG 0760825) CRACKS ON LOWER SURFACE SKIN ON RIB NO. 8 AT RH HORIZONTAL STABILIZER. LOWER SURFACE SKIN ON RIB NO. 8 AT RH HORIZONTAL STABILIZER WAS REPAIRED PER B737-800 SRM 55-10-01-2R PROCEDURE 11 REPAIR 11.
DALA2025012800677,1/26/2025 0:00:00,1/28/2025 14:58:32,DALA,DALA,A,SO,27,A,3397,L,,,K,,,,IN,C,397DA,BOEING,737832,30537,70367.0,32792.0,,,,,,,,,,,,ELEC CONNECTOR,,,LOOSE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(LOG 6042344) FOUND SEAT ROW 29 FED EEPL INOP. FOUND CONNECTOR LOOSE, RESECURED CONNECTOR FOR SEAT MOUNTED EEPL ASSY AT SEAT 29 FED PER B737 AMM 33-51. OPC OKAY."
SWAA2025012782535,1/2/2025 0:00:00,1/27/2025 15:08:57,SWAA,SWAA,A,SW,29,A,5340,O,,,K,,,,IN,V,8526W,BOEING,7378H4,36972,26246.0,13117.0,,,,,,,,,,,BOEING,ATTACH ANGLE,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STA 663 VAPOR BARRIER UPPER ATTACH ANGLE HAS CRACK AT RBL 11<[01] LOCATED AND DRILLED NEW ATTACH ANGLE PER SRM 51-40-02 / SRM 51-10-02. NEEDS OK TO INSTALL PART.;[02] COMPLIED WITH INSPECTION OF THE LOCATED AND DRILLED NEW ATTACH ANGLE FROM STOCK PER SRM 51-40-02 / SRM 51-10-02. OK TO INSTALL PART.;[03] INSTALLED FASTENERS COMMON TO FUEL TANK ON UPPER CHORD PER SRM 51-40-02.;[04] COMPLIED WITH INSPECTION OF THE INSTALLED FASTENERS COMMON TO FUEL TANK ON UPPER CHORD PER SRM 51-40-02. STEP 3;[05] REPLACED ATTACH ANGLE PER SRM 51-40-02/SRM 51-10-02.;[06] COMPLIED WITH CORRECTIVE ACTION #5. RII;[07] VERIFIED REPLACED ATTACH ANGLE PER SRM 51-40-02/SRM 51-10-02.RII IS C/W.;[08] REPLACED ATTACH ANGLE PER SRM 51-40-02/SRM 51-10-02.
SWAA2025012782834,1/3/2025 0:00:00,1/27/2025 15:09:00,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8526W,BOEING,7378H4,36972,26246.0,13117.0,,,,,,,,,,,BOEING,ANGLE,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,727A,727B,,,,,,,,,,,,,,,,,,,AFT CARGO L/H TRANSITION ANGLE STA 727A-727B HAS CORROSION.<[01] REMOVED CORROSION IN AFT CARGO L/H TRANSITION ANGLE STA 727A-727B FOUND TO BE OUT OF LIMIT PER SRM 53-00-53-1A-2.;[02] CORRECTED CORRODED ELEMENT PART NUMBER;[03] REMOVED AND REPLACED AFT CARGO L/H TRANSITION ANGEL SAT. 727-847 PER SRM 51-40-02 ON TTG8Q00Y0EKV.;[04] C/W INSP. REMOVED AND REPLACED AFT CARGO L/H TRANSITION ANGEL SAT. 727-847 PER SRM 51-40-02 ON TTG8Q00Y0EKV.;[05] C/W INSP. REMOVED AND REPLACED AFT CARGO L/H TRANSITION ANGLE SAT. 727-847 PER SRM 51-40-02 ON TTG8Q00Y0EKV.
SWAA2025012789561,1/25/2025 0:00:00,1/27/2025 15:09:02,SWAA,SWAA,A,SW,29,A,2560,L,,,K,,,,IN,C,8518R,BOEING,7378H4,63593,26817.0,13371.0,,,,,,,,,,,,FLASHLIGHT,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT FLIGHT ATTENDANT POSITION FLASHLIGHT INOP<[01] REMOVED AND REPLACED AFT LEFT INBOARD FLIGHLIGHT REF AMM 25-64-00
SWAA2025012789480,1/24/2025 0:00:00,1/27/2025 15:09:03,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,IN,V,8530W,BOEING,7378H4,63592,25821.0,12937.0,,,,,,,,,,,,SIGN,,,DETACHED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OVERWING OVERHEAD EXIT ROW SIGN FELL OFF<[01] REATTACHED EMER EXIT SIGN AMM 33-51-01
SCNA20250102001,1/1/2025 0:00:00,1/2/2025 8:45:26,SCNA,SCNA,A,GL,15,A,2710,F,,,O,,,,AP,O,825SY,BOEING,7378F2,34410,53568.0,29760.0,,,,,,,,,,,,AILERON,,,LACK OF LUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ON APPROACH WITH FLAPS 30, GEAR EXTENDED, HYD B QTY WAS 69-70% AND PRESSURE AT 2870. AILERONS BEOND 10-15 DEGREES OF BANK WERE VERY STIFF AND HARD TO GET BEOND. CONTROLS REMAINED STIFF ON ROLL OUT UNTIL FLAPS RETRACTED. LUBRICATED AILERON POGO QUADRANT PER AMM 12-22-11, FOUND AILERON CONROL FORCE TO BE WITHIN LIMITS PER FIM TASK 27-11 TASK 804"
DALA2025013100758,1/29/2025 0:00:00,1/31/2025 15:19:50,DALA,DALA,A,SO,27,A,3350,L,,,K,,,,IN,C,3761R,BOEING,737832,29628,73820.0,27915.0,,,,,,,,,,,,LIGHT,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(LOG 6367617) L/H OVERWING EXIT AND 2L DOOR EMERGENCY LIGHT INOP (EXTERIOR). REMOVED AND REPLACED LIGHTS IAW B737 AMM 33-51.
AALA202501025620,1/1/2025 0:00:00,1/2/2025 12:46:56,AALA,AALA,A,SW,21,A,3350,O,,,K,,,,IN,V,811NN,BOEING,737823,31079,44989.0,18946.0,,,,,,,,,,,,SIGN,,,MISSING,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: EMERGENCY EXIT SIGN MISSING ABOVE 14A. **SUPPLEMENTAL REPORT WILL BE SUBMITTED**(OPEN).
AALA202501030802,1/2/2025 0:00:00,1/3/2025 11:16:18,AALA,AALA,A,SW,21,A,2560,O,,,O,,,,NR,O,815NN,BOEING,737823,33208,43850.0,18399.0,,,,,,,,,,,,MEGAPHONE,,,MISSING,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: FORWARD CLOSET MEGAPHONE ROBBED. REPLACED FORWEARD CLOSET MEGAPHONE. PER 25-64-00.
DALA2025010600100,1/5/2025 0:00:00,1/6/2025 13:05:32,DALA,DALA,A,SO,27,A,3350,L,,,K,,,,IN,C,3763D,BOEING,737832,29629,74359.0,28297.0,,,,,,,,,,,,BATTERY PACK,,,NO TEST,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(LOG 5648384) RIGHT OVERWING DOOR EXIT LIGHTS INOP. R/R M1695 BATTERY PACK REF B737 AMM 33-51. OPS CHECK GOOD AT THIS TIME.
AALA202502042385,1/9/2025 0:00:00,2/4/2025 9:17:19,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,961AN,BOEING,737823,30092,66351.0,28523.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,147A566022,,CORRODED,ZONE 200,,,,,,,,,,,,,,,950,,,,,,,,,,53,R,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT STA 950, RBL 53. REPLACED INTERCOSTAL PER AARD 51-00-05-1."
DALA2025010600092,1/3/2025 0:00:00,1/6/2025 13:05:31,DALA,DALA,A,SO,27,A,5315,O,,,K,,,,IN,V,3736C,BOEING,737832,30540,69753.0,32371.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(LOG 0743072) CRACK ON PAX CABIN FLOOR SUPPORT LOCATED ON STA 520+18"", FROM 0BL TO 25RBL AND WL 208. REMOVED AND REPLACED PAX CABIN FLOOR SUPPORT STA 520 + 18"" FROM 0BL TO 25 RBL PER B737 SRM 51-40-02-0G."
AALA202502109992,1/20/2025 0:00:00,2/10/2025 15:39:56,AALA,AALA,A,SW,21,A,5350,O,,,K,,,,IN,V,823NN,BOEING,737823,29560,44571.0,18877.0,,,,,,,,,,,BOEING,PANEL,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,AIRCRAFT IN BASE MAINTENANCE: WING TO BODY PANEL 192AL HAS A CRACK AROUND FASTENER HOLE. ACCOMPLISHED PERMANENT REPAIR ON WING TO BODY PANEL 192AL. PER B737-NG SRM53-40-70-2R-1 SRM 51-70-05-2R REPAIR GENERAL AND SRM 51-70-05-2R-8.
CALA2025010701833,1/7/2025 0:00:00,1/8/2025 9:18:15,CALA,CALA,A,GL,33,A,3350,L,,,K,,,,IN,C,27258,BOEING,7378,66593,12127.0,4219.0,,,,,,,,,,,,BATTERY PACK,ADD71701100,,NO TEST,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POWER SUPPLY - BATTERY PACK CAPACITY CHECK POWER SUPPLY BATTERY PACK CAPACITY CHECK - EMERGENCY POWER SUPPLY BATTERY PACK M1671 FAILED THE BATTERY PACK CAPACITY CHECK REPLACED POWER SUPPLY - BATTERY PACK PER AMM 33-51-06-960-802, OPS TEST GOOD"
CALA2025010701834,1/7/2025 0:00:00,1/8/2025 9:18:15,CALA,CALA,A,GL,33,A,5100,O,,,O,,,,NR,O,37290,BOEING,737824,31601FAL,64103.0,23648.0,,,,,,,,,,,,SEAL,,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT RIGHT FLIGHT ATTENDANCE EMERGENCY BATTERY SEAL BROKEN. REPLACED AFT RIGHT FLIGHT ATTENDANCE EMERGENCY BATTERY SEAL AS REQUIRED.
